congress,chamber,committee_code,icpsr,committee_name,is_delegate
114,Senate,380,29735,Rules and Administration,FALSE
114,Senate,380,40304,Rules and Administration,FALSE
114,Senate,380,14921,Rules and Administration,FALSE
114,Senate,380,14009,Rules and Administration,FALSE
114,Senate,380,14852,Rules and Administration,FALSE
114,Senate,380,94659,Rules and Administration,FALSE
114,Senate,380,41304,Rules and Administration,FALSE
114,Senate,380,20146,Rules and Administration,FALSE
114,Senate,380,20101,Rules and Administration,FALSE
114,Senate,380,29534,Rules and Administration,FALSE
114,Senate,384,15408,Small Business and Entrepreneurship,FALSE
114,Senate,384,39310,Small Business and Entrepreneurship,FALSE
114,Senate,384,40906,Small Business and Entrepreneurship,FALSE
114,Senate,384,41303,Small Business and Entrepreneurship,FALSE
114,Senate,384,14435,Small Business and Entrepreneurship,FALSE
114,Senate,384,41308,Small Business and Entrepreneurship,FALSE
114,Senate,384,40916,Small Business and Entrepreneurship,FALSE
114,Senate,384,20713,Small Business and Entrepreneurship,FALSE
114,Senate,384,20923,Small Business and Entrepreneurship,FALSE
114,Senate,384,29918,Small Business and Entrepreneurship,FALSE
114,Senate,384,40902,Small Business and Entrepreneurship,FALSE
114,Senate,384,41102,Small Business and Entrepreneurship,FALSE
114,Senate,384,41104,Small Business and Entrepreneurship,FALSE
114,Senate,384,21173,Small Business and Entrepreneurship,FALSE
114,Senate,384,41302,Small Business and Entrepreneurship,FALSE
114,Senate,384,21112,Small Business and Entrepreneurship,FALSE
114,Senate,384,41502,Small Business and Entrepreneurship,FALSE
114,Senate,384,41106,Small Business and Entrepreneurship,FALSE
114,Senate,384,49706,Small Business and Entrepreneurship,FALSE
114,Senate,388,41101,Veterans' Affairs,FALSE
114,Senate,388,49308,Veterans' Affairs,FALSE
114,Senate,388,29147,Veterans' Affairs,FALSE
114,Senate,388,29389,Veterans' Affairs,FALSE
114,Senate,388,40702,Veterans' Affairs,FALSE
114,Senate,388,20713,Veterans' Affairs,FALSE
114,Senate,388,40915,Veterans' Affairs,FALSE
114,Senate,388,29909,Veterans' Affairs,FALSE
114,Senate,388,29722,Veterans' Affairs,FALSE
114,Senate,388,20101,Veterans' Affairs,FALSE
114,Senate,388,20730,Veterans' Affairs,FALSE
114,Senate,388,20919,Veterans' Affairs,FALSE
114,Senate,388,41505,Veterans' Affairs,FALSE
114,Senate,388,41504,Veterans' Affairs,FALSE
114,Senate,388,41500,Veterans' Affairs,FALSE
114,Senate,419,40701,Aging (Special Committee),FALSE
114,Senate,419,14651,Aging (Special Committee),FALSE
114,Senate,419,40703,Aging (Special Committee),FALSE
114,Senate,419,40704,Aging (Special Committee),FALSE
114,Senate,419,20735,Aging (Special Committee),FALSE
114,Senate,419,41101,Aging (Special Committee),FALSE
114,Senate,419,20717,Aging (Special Committee),FALSE
114,Senate,419,41301,Aging (Special Committee),FALSE
114,Senate,419,41305,Aging (Special Committee),FALSE
114,Senate,419,49703,Aging (Special Committee),FALSE
114,Senate,419,14503,Aging (Special Committee),FALSE
114,Senate,419,20115,Aging (Special Committee),FALSE
114,Senate,419,20100,Aging (Special Committee),FALSE
114,Senate,419,21173,Aging (Special Committee),FALSE
114,Senate,419,40705,Aging (Special Committee),FALSE
114,Senate,419,20730,Aging (Special Committee),FALSE
114,Senate,419,21301,Aging (Special Committee),FALSE
114,Senate,419,41501,Aging (Special Committee),FALSE
114,Senate,419,41504,Aging (Special Committee),FALSE
114,Senate,419,41503,Aging (Special Committee),FALSE
114,Senate,432,49300,Intelligence (Select Committee),FALSE
114,Senate,432,14871,Intelligence (Select Committee),FALSE
114,Senate,432,14440,Intelligence (Select Committee),FALSE
114,Senate,432,40909,Intelligence (Select Committee),FALSE
114,Senate,432,20930,Intelligence (Select Committee),FALSE
114,Senate,432,41300,Intelligence (Select Committee),FALSE
114,Senate,432,20713,Intelligence (Select Committee),FALSE
114,Senate,432,29548,Intelligence (Select Committee),FALSE
114,Senate,432,40902,Intelligence (Select Committee),FALSE
114,Senate,432,14806,Intelligence (Select Committee),FALSE
114,Senate,432,41102,Intelligence (Select Committee),FALSE
114,Senate,432,49703,Intelligence (Select Committee),FALSE
114,Senate,432,29735,Intelligence (Select Committee),FALSE
114,Senate,432,21166,Intelligence (Select Committee),FALSE
114,Senate,432,21301,Intelligence (Select Committee),FALSE
114,Senate,434,15011,Ethics (Select Committee),FALSE
114,Senate,434,40916,Ethics (Select Committee),FALSE
114,Senate,434,41112,Ethics (Select Committee),FALSE
114,Senate,434,29909,Ethics (Select Committee),FALSE
114,Senate,434,14852,Ethics (Select Committee),FALSE
114,Senate,434,40902,Ethics (Select Committee),FALSE
114,Senate,435,40702,Indian Affairs (Select Committee),FALSE
114,Senate,435,39310,Indian Affairs (Select Committee),FALSE
114,Senate,435,29924,Indian Affairs (Select Committee),FALSE
114,Senate,435,40904,Indian Affairs (Select Committee),FALSE
114,Senate,435,41112,Indian Affairs (Select Committee),FALSE
114,Senate,435,41303,Indian Affairs (Select Committee),FALSE
114,Senate,435,40707,Indian Affairs (Select Committee),FALSE
114,Senate,435,15039,Indian Affairs (Select Committee),FALSE
114,Senate,435,40300,Indian Affairs (Select Committee),FALSE
114,Senate,435,41107,Indian Affairs (Select Committee),FALSE
114,Senate,435,21166,Indian Affairs (Select Committee),FALSE
114,Senate,435,29345,Indian Affairs (Select Committee),FALSE
114,Senate,435,29722,Indian Affairs (Select Committee),FALSE
114,Senate,500,14858,Library (Joint),FALSE
114,Senate,500,14307,Library (Joint),FALSE
114,Senate,500,29735,Library (Joint),FALSE
114,Senate,500,14852,Library (Joint),FALSE
114,Senate,500,20146,Library (Joint),FALSE
114,Senate,501,14858,Printing (Joint),FALSE
114,Senate,501,29924,Printing (Joint),FALSE
114,Senate,501,29735,Printing (Joint),FALSE
114,Senate,501,14852,Printing (Joint),FALSE
114,Senate,501,20146,Printing (Joint),FALSE
114,Senate,503,14871,Taxation (Joint),FALSE
114,Senate,503,29732,Taxation (Joint),FALSE
114,Senate,503,14503,Taxation (Joint),FALSE
114,Senate,503,14226,Taxation (Joint),FALSE
114,Senate,503,29345,Taxation (Joint),FALSE
114,Senate,507,40700,Economic (Joint Committee),FALSE
114,Senate,507,40703,Economic (Joint Committee),FALSE
114,Senate,507,20930,Economic (Joint Committee),FALSE
114,Senate,507,20923,Economic (Joint Committee),FALSE
114,Senate,507,14806,Economic (Joint Committee),FALSE
114,Senate,507,41110,Economic (Joint Committee),FALSE
114,Senate,507,21301,Economic (Joint Committee),FALSE
114,Senate,507,41503,Economic (Joint Committee),FALSE
114,Senate,507,41304,Economic (Joint Committee),FALSE
114,Senate,507,20919,Economic (Joint Committee),FALSE
114,Senate,662,15021,Minority whip,FALSE
114,Senate,662,15054,Minority leader,FALSE
114,Senate,662,40305,Majority whip,FALSE
114,Senate,662,14921,Majority leader,FALSE
115,Senate,305,29732,"Agriculture, Nutrition, and Forestry",FALSE
115,Senate,305,14307,"Agriculture, Nutrition, and Forestry",FALSE
115,Senate,305,29389,"Agriculture, Nutrition, and Forestry",FALSE
115,Senate,305,40700,"Agriculture, Nutrition, and Forestry",FALSE
115,Senate,305,40910,"Agriculture, Nutrition, and Forestry",FALSE
115,Senate,305,20735,"Agriculture, Nutrition, and Forestry",FALSE
115,Senate,305,20717,"Agriculture, Nutrition, and Forestry",FALSE
115,Senate,305,41303,"Agriculture, Nutrition, and Forestry",FALSE
115,Senate,305,40703,"Agriculture, Nutrition, and Forestry",FALSE
115,Senate,305,20330,"Agriculture, Nutrition, and Forestry",FALSE
115,Senate,305,41706,"Agriculture, Nutrition, and Forestry",FALSE
115,Senate,305,14852,"Agriculture, Nutrition, and Forestry",FALSE
115,Senate,305,14009,"Agriculture, Nutrition, and Forestry",FALSE
115,Senate,305,14921,"Agriculture, Nutrition, and Forestry",FALSE
115,Senate,305,20101,"Agriculture, Nutrition, and Forestry",FALSE
115,Senate,305,41107,"Agriculture, Nutrition, and Forestry",FALSE
115,Senate,305,41502,"Agriculture, Nutrition, and Forestry",FALSE
115,Senate,305,14226,"Agriculture, Nutrition, and Forestry",FALSE
115,Senate,305,49700,"Agriculture, Nutrition, and Forestry",FALSE
115,Senate,305,29754,"Agriculture, Nutrition, and Forestry",FALSE
115,Senate,305,21338,"Agriculture, Nutrition, and Forestry",FALSE
115,Senate,305,41501,"Agriculture, Nutrition, and Forestry",FALSE
115,Senate,305,41704,"Agriculture, Nutrition, and Forestry",FALSE
115,Senate,306,14307,Appropriations,FALSE
115,Senate,306,49308,Appropriations,FALSE
115,Senate,306,49300,Appropriations,FALSE
115,Senate,306,15021,Appropriations,FALSE
115,Senate,306,29142,Appropriations,FALSE
115,Senate,306,40702,Appropriations,FALSE
115,Senate,306,29924,Appropriations,FALSE
115,Senate,306,40906,Appropriations,FALSE
115,Senate,306,40908,Appropriations,FALSE
115,Senate,306,40916,Appropriations,FALSE
115,Senate,306,41112,Appropriations,FALSE
115,Senate,306,29940,Appropriations,FALSE
115,Senate,306,20707,Appropriations,FALSE
115,Senate,306,40915,Appropriations,FALSE
115,Senate,306,20330,Appropriations,FALSE
115,Senate,306,14009,Appropriations,FALSE
115,Senate,306,94659,Appropriations,FALSE
115,Senate,306,14921,Appropriations,FALSE
115,Senate,306,40304,Appropriations,FALSE
115,Senate,306,49703,Appropriations,FALSE
115,Senate,306,40300,Appropriations,FALSE
115,Senate,306,29566,Appropriations,FALSE
115,Senate,306,29735,Appropriations,FALSE
115,Senate,306,29722,Appropriations,FALSE
115,Senate,306,41107,Appropriations,FALSE
115,Senate,306,20101,Appropriations,FALSE
115,Senate,306,20146,Appropriations,FALSE
115,Senate,306,21166,Appropriations,FALSE
115,Senate,306,21338,Appropriations,FALSE
115,Senate,306,41703,Appropriations,FALSE
115,Senate,306,41102,Appropriations,FALSE
115,Senate,306,41707,Appropriations,FALSE
115,Senate,308,29142,Armed Services,FALSE
115,Senate,308,14651,Armed Services,FALSE
115,Senate,308,40701,Armed Services,FALSE
115,Senate,308,40906,Armed Services,FALSE
115,Senate,308,20735,Armed Services,FALSE
115,Senate,308,41101,Armed Services,FALSE
115,Senate,308,20717,Armed Services,FALSE
115,Senate,308,20713,Armed Services,FALSE
115,Senate,308,41305,Armed Services,FALSE
115,Senate,308,41300,Armed Services,FALSE
115,Senate,308,20930,Armed Services,FALSE
115,Senate,308,41301,Armed Services,FALSE
115,Senate,308,20923,Armed Services,FALSE
115,Senate,308,15039,Armed Services,FALSE
115,Senate,308,15424,Armed Services,FALSE
115,Senate,308,49700,Armed Services,FALSE
115,Senate,308,29534,Armed Services,FALSE
115,Senate,308,41302,Armed Services,FALSE
115,Senate,308,21301,Armed Services,FALSE
115,Senate,308,41505,Armed Services,FALSE
115,Senate,308,41502,Armed Services,FALSE
115,Senate,308,41504,Armed Services,FALSE
115,Senate,308,41500,Armed Services,FALSE
115,Senate,308,41501,Armed Services,FALSE
115,Senate,308,41304,Armed Services,FALSE
115,Senate,308,29566,Armed Services,FALSE
115,Senate,308,41503,Armed Services,FALSE
115,Senate,308,41704,Armed Services,FALSE
115,Senate,308,21173,Armed Services,FALSE
115,Senate,314,29389,"Banking, Housing, and Urban Affairs",FALSE
115,Senate,314,29142,"Banking, Housing, and Urban Affairs",FALSE
115,Senate,314,29373,"Banking, Housing, and Urban Affairs",FALSE
115,Senate,314,40702,"Banking, Housing, and Urban Affairs",FALSE
115,Senate,314,40909,"Banking, Housing, and Urban Affairs",FALSE
115,Senate,314,41301,"Banking, Housing, and Urban Affairs",FALSE
115,Senate,314,41303,"Banking, Housing, and Urban Affairs",FALSE
115,Senate,314,20717,"Banking, Housing, and Urban Affairs",FALSE
115,Senate,314,41112,"Banking, Housing, and Urban Affairs",FALSE
115,Senate,314,20330,"Banking, Housing, and Urban Affairs",FALSE
115,Senate,314,41700,"Banking, Housing, and Urban Affairs",FALSE
115,Senate,314,41705,"Banking, Housing, and Urban Affairs",FALSE
115,Senate,314,29345,"Banking, Housing, and Urban Affairs",FALSE
115,Senate,314,94659,"Banking, Housing, and Urban Affairs",FALSE
115,Senate,314,40705,"Banking, Housing, and Urban Affairs",FALSE
115,Senate,314,29935,"Banking, Housing, and Urban Affairs",FALSE
115,Senate,314,20730,"Banking, Housing, and Urban Affairs",FALSE
115,Senate,314,21173,"Banking, Housing, and Urban Affairs",FALSE
115,Senate,314,41503,"Banking, Housing, and Urban Affairs",FALSE
115,Senate,314,21301,"Banking, Housing, and Urban Affairs",FALSE
115,Senate,314,41505,"Banking, Housing, and Urban Affairs",FALSE
115,Senate,314,41501,"Banking, Housing, and Urban Affairs",FALSE
115,Senate,314,41504,"Banking, Housing, and Urban Affairs",FALSE
115,Senate,314,41703,"Banking, Housing, and Urban Affairs",FALSE
115,Senate,314,29722,"Banking, Housing, and Urban Affairs",FALSE
115,Senate,316,29147,Budget,FALSE
115,Senate,316,49308,Budget,FALSE
115,Senate,316,14871,Budget,FALSE
115,Senate,316,29732,Budget,FALSE
115,Senate,316,40704,Budget,FALSE
115,Senate,316,40909,Budget,FALSE
115,Senate,316,40908,Budget,FALSE
115,Senate,316,41305,Budget,FALSE
115,Senate,316,41300,Budget,FALSE
115,Senate,316,20330,Budget,FALSE
115,Senate,316,41701,Budget,FALSE
115,Senate,316,49706,Budget,FALSE
115,Senate,316,14226,Budget,FALSE
115,Senate,316,49700,Budget,FALSE
115,Senate,316,29345,Budget,FALSE
115,Senate,316,29566,Budget,FALSE
115,Senate,316,29935,Budget,FALSE
115,Senate,316,41111,Budget,FALSE
115,Senate,316,40705,Budget,FALSE
115,Senate,316,41501,Budget,FALSE
115,Senate,316,21112,Budget,FALSE
115,Senate,316,41703,Budget,FALSE
115,Senate,316,20101,Budget,FALSE
115,Senate,316,41704,Budget,FALSE
115,Senate,316,21301,Budget,FALSE
115,Senate,321,14651,"Commerce, Science, and Transportation",FALSE
115,Senate,321,39310,"Commerce, Science, and Transportation",FALSE
115,Senate,321,40700,"Commerce, Science, and Transportation",FALSE
115,Senate,321,41101,"Commerce, Science, and Transportation",FALSE
115,Senate,321,41112,"Commerce, Science, and Transportation",FALSE
115,Senate,321,14435,"Commerce, Science, and Transportation",FALSE
115,Senate,321,41308,"Commerce, Science, and Transportation",FALSE
115,Senate,321,29924,"Commerce, Science, and Transportation",FALSE
115,Senate,321,20923,"Commerce, Science, and Transportation",FALSE
115,Senate,321,29940,"Commerce, Science, and Transportation",FALSE
115,Senate,321,21325,"Commerce, Science, and Transportation",FALSE
115,Senate,321,41702,"Commerce, Science, and Transportation",FALSE
115,Senate,321,41700,"Commerce, Science, and Transportation",FALSE
115,Senate,321,40702,"Commerce, Science, and Transportation",FALSE
115,Senate,321,29754,"Commerce, Science, and Transportation",FALSE
115,Senate,321,29534,"Commerce, Science, and Transportation",FALSE
115,Senate,321,29735,"Commerce, Science, and Transportation",FALSE
115,Senate,321,41304,"Commerce, Science, and Transportation",FALSE
115,Senate,321,41302,"Commerce, Science, and Transportation",FALSE
115,Senate,321,29722,"Commerce, Science, and Transportation",FALSE
115,Senate,321,41500,"Commerce, Science, and Transportation",FALSE
115,Senate,321,20730,"Commerce, Science, and Transportation",FALSE
115,Senate,321,15424,"Commerce, Science, and Transportation",FALSE
115,Senate,321,41110,"Commerce, Science, and Transportation",FALSE
115,Senate,321,41111,"Commerce, Science, and Transportation",FALSE
115,Senate,321,20146,"Commerce, Science, and Transportation",FALSE
115,Senate,321,21112,"Commerce, Science, and Transportation",FALSE
115,Senate,321,21133,"Commerce, Science, and Transportation",FALSE
115,Senate,330,39310,Energy and Natural Resources,FALSE
115,Senate,330,14871,Energy and Natural Resources,FALSE
115,Senate,330,29147,Energy and Natural Resources,FALSE
115,Senate,330,29732,Energy and Natural Resources,FALSE
115,Senate,330,40904,Energy and Natural Resources,FALSE
115,Senate,330,40915,Energy and Natural Resources,FALSE
115,Senate,330,20930,Energy and Natural Resources,FALSE
115,Senate,330,20713,Energy and Natural Resources,FALSE
115,Senate,330,41300,Energy and Natural Resources,FALSE
115,Senate,330,21325,Energy and Natural Resources,FALSE
115,Senate,330,41700,Energy and Natural Resources,FALSE
115,Senate,330,41706,Energy and Natural Resources,FALSE
115,Senate,330,40300,Energy and Natural Resources,FALSE
115,Senate,330,40707,Energy and Natural Resources,FALSE
115,Senate,330,40902,Energy and Natural Resources,FALSE
115,Senate,330,41110,Energy and Natural Resources,FALSE
115,Senate,330,20100,Energy and Natural Resources,FALSE
115,Senate,330,21338,Energy and Natural Resources,FALSE
115,Senate,330,21112,Energy and Natural Resources,FALSE
115,Senate,330,49700,Energy and Natural Resources,FALSE
115,Senate,330,40304,Energy and Natural Resources,FALSE
115,Senate,330,41107,Energy and Natural Resources,FALSE
115,Senate,330,20919,Energy and Natural Resources,FALSE
115,Senate,330,29386,Energy and Natural Resources,FALSE
115,Senate,330,41704,Energy and Natural Resources,FALSE
115,Senate,330,20146,Energy and Natural Resources,FALSE
115,Senate,332,15015,Environment and Public Works,FALSE
115,Senate,332,15408,Environment and Public Works,FALSE
115,Senate,332,29147,Environment and Public Works,FALSE
115,Senate,332,40704,Environment and Public Works,FALSE
115,Senate,332,40908,Environment and Public Works,FALSE
115,Senate,332,20735,Environment and Public Works,FALSE
115,Senate,332,41308,Environment and Public Works,FALSE
115,Senate,332,14435,Environment and Public Works,FALSE
115,Senate,332,21325,Environment and Public Works,FALSE
115,Senate,332,41701,Environment and Public Works,FALSE
115,Senate,332,20330,Environment and Public Works,FALSE
115,Senate,332,40707,Environment and Public Works,FALSE
115,Senate,332,15424,Environment and Public Works,FALSE
115,Senate,332,20146,Environment and Public Works,FALSE
115,Senate,332,20101,Environment and Public Works,FALSE
115,Senate,332,29534,Environment and Public Works,FALSE
115,Senate,332,41302,Environment and Public Works,FALSE
115,Senate,332,49700,Environment and Public Works,FALSE
115,Senate,332,29722,Environment and Public Works,FALSE
115,Senate,332,41505,Environment and Public Works,FALSE
115,Senate,332,41502,Environment and Public Works,FALSE
115,Senate,332,41500,Environment and Public Works,FALSE
115,Senate,332,94659,Environment and Public Works,FALSE
115,Senate,336,14871,Finance,FALSE
115,Senate,336,29732,Finance,FALSE
115,Senate,336,39310,Finance,FALSE
115,Senate,336,14651,Finance,FALSE
115,Senate,336,29373,Finance,FALSE
115,Senate,336,15015,Finance,FALSE
115,Senate,336,15408,Finance,FALSE
115,Senate,336,29389,Finance,FALSE
115,Senate,336,40910,Finance,FALSE
115,Senate,336,40703,Finance,FALSE
115,Senate,336,40909,Finance,FALSE
115,Senate,336,40701,Finance,FALSE
115,Senate,336,40704,Finance,FALSE
115,Senate,336,14503,Finance,FALSE
115,Senate,336,14226,Finance,FALSE
115,Senate,336,29345,Finance,FALSE
115,Senate,336,14852,Finance,FALSE
115,Senate,336,49706,Finance,FALSE
115,Senate,336,40305,Finance,FALSE
115,Senate,336,29754,Finance,FALSE
115,Senate,336,29548,Finance,FALSE
115,Senate,336,29909,Finance,FALSE
115,Senate,336,29386,Finance,FALSE
115,Senate,336,29935,Finance,FALSE
115,Senate,336,20730,Finance,FALSE
115,Senate,336,21173,Finance,FALSE
115,Senate,336,20919,Finance,FALSE
115,Senate,338,15408,Foreign Relations,FALSE
115,Senate,338,29373,Foreign Relations,FALSE
115,Senate,338,40906,Foreign Relations,FALSE
115,Senate,338,40916,Foreign Relations,FALSE
115,Senate,338,29924,Foreign Relations,FALSE
115,Senate,338,20707,Foreign Relations,FALSE
115,Senate,338,41305,Foreign Relations,FALSE
115,Senate,338,14435,Foreign Relations,FALSE
115,Senate,338,40908,Foreign Relations,FALSE
115,Senate,338,41308,Foreign Relations,FALSE
115,Senate,338,40705,Foreign Relations,FALSE
115,Senate,338,40902,Foreign Relations,FALSE
115,Senate,338,41102,Foreign Relations,FALSE
115,Senate,338,41111,Foreign Relations,FALSE
115,Senate,338,20100,Foreign Relations,FALSE
115,Senate,338,21112,Foreign Relations,FALSE
115,Senate,338,21133,Foreign Relations,FALSE
115,Senate,338,40707,Foreign Relations,FALSE
115,Senate,338,29909,Foreign Relations,FALSE
115,Senate,338,29386,Foreign Relations,FALSE
115,Senate,338,41104,Foreign Relations,FALSE
115,Senate,344,40701,Homeland Security and Governmental Affairs,FALSE
115,Senate,344,15015,Homeland Security and Governmental Affairs,FALSE
115,Senate,344,40702,Homeland Security and Governmental Affairs,FALSE
115,Senate,344,41303,Homeland Security and Governmental Affairs,FALSE
115,Senate,344,20923,Homeland Security and Governmental Affairs,FALSE
115,Senate,344,41702,Homeland Security and Governmental Affairs,FALSE
115,Senate,344,41701,Homeland Security and Governmental Affairs,FALSE
115,Senate,344,41705,Homeland Security and Governmental Affairs,FALSE
115,Senate,344,41111,Homeland Security and Governmental Affairs,FALSE
115,Senate,344,15039,Homeland Security and Governmental Affairs,FALSE
115,Senate,344,29386,Homeland Security and Governmental Affairs,FALSE
115,Senate,344,41104,Homeland Security and Governmental Affairs,FALSE
115,Senate,344,21166,Homeland Security and Governmental Affairs,FALSE
115,Senate,344,49706,Homeland Security and Governmental Affairs,FALSE
115,Senate,344,41107,Homeland Security and Governmental Affairs,FALSE
115,Senate,344,21338,Homeland Security and Governmental Affairs,FALSE
115,Senate,358,49300,Judiciary,FALSE
115,Senate,358,14307,Judiciary,FALSE
115,Senate,358,15021,Judiciary,FALSE
115,Senate,358,40704,Judiciary,FALSE
115,Senate,358,40700,Judiciary,FALSE
115,Senate,358,40904,Judiciary,FALSE
115,Senate,358,40916,Judiciary,FALSE
115,Senate,358,41101,Judiciary,FALSE
115,Senate,358,20713,Judiciary,FALSE
115,Senate,358,41308,Judiciary,FALSE
115,Senate,358,41701,Judiciary,FALSE
115,Senate,358,14226,Judiciary,FALSE
115,Senate,358,14503,Judiciary,FALSE
115,Senate,358,29566,Judiciary,FALSE
115,Senate,358,40305,Judiciary,FALSE
115,Senate,358,41110,Judiciary,FALSE
115,Senate,358,41304,Judiciary,FALSE
115,Senate,358,41503,Judiciary,FALSE
115,Senate,358,20100,Judiciary,FALSE
115,Senate,358,29345,Judiciary,FALSE
115,Senate,358,41504,Judiciary,FALSE
115,Senate,358,41703,Judiciary,FALSE
115,Senate,362,49308,"Health, Education, Labor, and Pensions",FALSE
115,Senate,362,29147,"Health, Education, Labor, and Pensions",FALSE
115,Senate,362,40703,"Health, Education, Labor, and Pensions",FALSE
115,Senate,362,40904,"Health, Education, Labor, and Pensions",FALSE
115,Senate,362,40910,"Health, Education, Labor, and Pensions",FALSE
115,Senate,362,40704,"Health, Education, Labor, and Pensions",FALSE
115,Senate,362,29940,"Health, Education, Labor, and Pensions",FALSE
115,Senate,362,20707,"Health, Education, Labor, and Pensions",FALSE
115,Senate,362,41301,"Health, Education, Labor, and Pensions",FALSE
115,Senate,362,41305,"Health, Education, Labor, and Pensions",FALSE
115,Senate,362,41702,"Health, Education, Labor, and Pensions",FALSE
115,Senate,362,41706,"Health, Education, Labor, and Pensions",FALSE
115,Senate,362,41705,"Health, Education, Labor, and Pensions",FALSE
115,Senate,362,40304,"Health, Education, Labor, and Pensions",FALSE
115,Senate,362,49706,"Health, Education, Labor, and Pensions",FALSE
115,Senate,362,29548,"Health, Education, Labor, and Pensions",FALSE
115,Senate,362,29909,"Health, Education, Labor, and Pensions",FALSE
115,Senate,362,41104,"Health, Education, Labor, and Pensions",FALSE
115,Senate,362,49703,"Health, Education, Labor, and Pensions",FALSE
115,Senate,362,20919,"Health, Education, Labor, and Pensions",FALSE
115,Senate,362,21133,"Health, Education, Labor, and Pensions",FALSE
115,Senate,362,14503,"Health, Education, Labor, and Pensions",FALSE
115,Senate,362,14852,"Health, Education, Labor, and Pensions",FALSE
115,Senate,362,40300,"Health, Education, Labor, and Pensions",FALSE
115,Senate,362,21173,"Health, Education, Labor, and Pensions",FALSE
115,Senate,380,40700,Rules and Administration,FALSE
115,Senate,380,49300,Rules and Administration,FALSE
115,Senate,380,14858,Rules and Administration,FALSE
115,Senate,380,15021,Rules and Administration,FALSE
115,Senate,380,29924,Rules and Administration,FALSE
115,Senate,380,40909,Rules and Administration,FALSE
115,Senate,380,14307,Rules and Administration,FALSE
115,Senate,380,41300,Rules and Administration,FALSE
115,Senate,380,41700,Rules and Administration,FALSE
115,Senate,380,29735,Rules and Administration,FALSE
115,Senate,380,14921,Rules and Administration,FALSE
115,Senate,380,14009,Rules and Administration,FALSE
115,Senate,380,40304,Rules and Administration,FALSE
115,Senate,380,14852,Rules and Administration,FALSE
115,Senate,380,94659,Rules and Administration,FALSE
115,Senate,380,41304,Rules and Administration,FALSE
115,Senate,380,20146,Rules and Administration,FALSE
115,Senate,380,29534,Rules and Administration,FALSE
115,Senate,380,41302,Rules and Administration,FALSE
115,Senate,380,41707,Rules and Administration,FALSE
115,Senate,384,40906,Small Business and Entrepreneurship,FALSE
115,Senate,384,39310,Small Business and Entrepreneurship,FALSE
115,Senate,384,15408,Small Business and Entrepreneurship,FALSE
115,Senate,384,41303,Small Business and Entrepreneurship,FALSE
115,Senate,384,14435,Small Business and Entrepreneurship,FALSE
115,Senate,384,41308,Small Business and Entrepreneurship,FALSE
115,Senate,384,40916,Small Business and Entrepreneurship,FALSE
115,Senate,384,20713,Small Business and Entrepreneurship,FALSE
115,Senate,384,21325,Small Business and Entrepreneurship,FALSE
115,Senate,384,40902,Small Business and Entrepreneurship,FALSE
115,Senate,384,41102,Small Business and Entrepreneurship,FALSE
115,Senate,384,41104,Small Business and Entrepreneurship,FALSE
115,Senate,384,21173,Small Business and Entrepreneurship,FALSE
115,Senate,384,41502,Small Business and Entrepreneurship,FALSE
115,Senate,384,15424,Small Business and Entrepreneurship,FALSE
115,Senate,384,21133,Small Business and Entrepreneurship,FALSE
115,Senate,384,49706,Small Business and Entrepreneurship,FALSE
115,Senate,384,41505,Small Business and Entrepreneurship,FALSE
115,Senate,384,41703,Small Business and Entrepreneurship,FALSE
115,Senate,388,40702,Veterans' Affairs,FALSE
115,Senate,388,49308,Veterans' Affairs,FALSE
115,Senate,388,29147,Veterans' Affairs,FALSE
115,Senate,388,29389,Veterans' Affairs,FALSE
115,Senate,388,41101,Veterans' Affairs,FALSE
115,Senate,388,20713,Veterans' Affairs,FALSE
115,Senate,388,40915,Veterans' Affairs,FALSE
115,Senate,388,29909,Veterans' Affairs,FALSE
115,Senate,388,29722,Veterans' Affairs,FALSE
115,Senate,388,20101,Veterans' Affairs,FALSE
115,Senate,388,20730,Veterans' Affairs,FALSE
115,Senate,388,20919,Veterans' Affairs,FALSE
115,Senate,388,41505,Veterans' Affairs,FALSE
115,Senate,388,41504,Veterans' Affairs,FALSE
115,Senate,388,41500,Veterans' Affairs,FALSE
115,Senate,419,40703,Aging (Special Committee),FALSE
115,Senate,419,14651,Aging (Special Committee),FALSE
115,Senate,419,40704,Aging (Special Committee),FALSE
115,Senate,419,20735,Aging (Special Committee),FALSE
115,Senate,419,41101,Aging (Special Committee),FALSE
115,Senate,419,20717,Aging (Special Committee),FALSE
115,Senate,419,41301,Aging (Special Committee),FALSE
115,Senate,419,41700,Aging (Special Committee),FALSE
115,Senate,419,41705,Aging (Special Committee),FALSE
115,Senate,419,49703,Aging (Special Committee),FALSE
115,Senate,419,14503,Aging (Special Committee),FALSE
115,Senate,419,20100,Aging (Special Committee),FALSE
115,Senate,419,21173,Aging (Special Committee),FALSE
115,Senate,419,41504,Aging (Special Committee),FALSE
115,Senate,419,40705,Aging (Special Committee),FALSE
115,Senate,419,29548,Aging (Special Committee),FALSE
115,Senate,419,41102,Aging (Special Committee),FALSE
115,Senate,419,41302,Aging (Special Committee),FALSE
115,Senate,432,40909,Intelligence (Select Committee),FALSE
115,Senate,432,49300,Intelligence (Select Committee),FALSE
115,Senate,432,14871,Intelligence (Select Committee),FALSE
115,Senate,432,20930,Intelligence (Select Committee),FALSE
115,Senate,432,41300,Intelligence (Select Committee),FALSE
