congress,chamber,icpsr,state_abbrev,party_code,bioname,nominate_dim1
113,Senate,15424,OK,200,"INHOFE, James Mountain",0.552
113,Senate,29555,OK,200,"COBURN, Thomas Allen",0.782
113,Senate,14871,OR,100,"WYDEN, Ronald Lee",-0.335
113,Senate,40908,OR,100,"MERKLEY, Jeff",-0.454
113,Senate,29935,PA,200,"TOOMEY, Patrick Joseph",0.624
113,Senate,40703,PA,100,"CASEY, Robert (Bob), Jr.",-0.313
113,Senate,29142,RI,100,"REED, John F. (Jack)",-0.36
113,Senate,40704,RI,100,"WHITEHOUSE, Sheldon",-0.34
113,Senate,21173,SC,200,"SCOTT, Tim",0.628
113,Senate,29566,SC,200,"GRAHAM, Lindsey O.",0.367
113,Senate,15425,SD,100,"JOHNSON, Timothy Peter (Tim)",-0.25
113,Senate,29754,SD,200,"THUNE, John",0.431
113,Senate,40304,TN,200,"ALEXANDER, Lamar",0.324
113,Senate,40705,TN,200,"CORKER, Robert (Bob)",0.395
113,Senate,40305,TX,200,"CORNYN, John",0.471
113,Senate,41304,TX,200,"CRUZ, Rafael Edward (Ted)",0.783
113,Senate,14503,UT,200,"HATCH, Orrin Grant",0.382
113,Senate,41110,UT,200,"LEE, Mike",0.891
113,Senate,14307,VT,100,"LEAHY, Patrick Joseph",-0.36
113,Senate,29147,VT,328,"SANDERS, Bernard",-0.545
113,Senate,40909,VA,100,"WARNER, Mark R.",-0.215
113,Senate,41305,VA,100,"KAINE, Timothy Michael (Tim)",-0.234
113,Senate,39310,WA,100,"CANTWELL, Maria E.",-0.309
113,Senate,49308,WA,100,"MURRAY, Patty",-0.357
113,Senate,14922,WV,100,"ROCKEFELLER, John Davison (Jay), IV",-0.326
113,Senate,40915,WV,100,"MANCHIN, Joe, III",-0.057
113,Senate,29940,WI,100,"BALDWIN, Tammy",-0.486
113,Senate,41111,WI,200,"JOHNSON, Ron",0.648
113,Senate,40707,WY,200,"BARRASSO, John A.",0.54
113,Senate,49706,WY,200,"ENZI, Michael B.",0.545
114,House,20301,AL,200,"ROGERS, Mike Dennis",0.379
114,House,21102,AL,100,"SEWELL, Terri",-0.402
114,House,21192,AL,200,"ROBY, Martha",0.362
114,House,21193,AL,200,"BROOKS, Mo",0.652
114,House,21376,AL,200,"BYRNE, Bradley",0.61
114,House,21500,AL,200,"PALMER, Gary James",0.672
114,House,29701,AL,200,"ADERHOLT, Robert",0.405
114,House,14066,AK,200,"YOUNG, Donald Edwin",0.283
114,House,20304,AZ,200,"FRANKS, Trent",0.749
114,House,20305,AZ,100,"GRIJALVA, Raúl M.",-0.598
114,House,20902,AZ,100,"KIRKPATRICK, Ann",-0.169
114,House,21103,AZ,200,"GOSAR, Paul",0.703
114,House,21105,AZ,200,"SCHWEIKERT, David",0.553
114,House,21300,AZ,100,"SINEMA, Kyrsten",-0.105
114,House,21501,AZ,200,"MCSALLY, Martha",0.345
114,House,21502,AZ,100,"GALLEGO, Ruben",-0.356
114,House,29500,AZ,200,"SALMON, Matthew James",0.673
114,House,21106,AR,200,"CRAWFORD, Rick",0.462
114,House,21108,AR,200,"WOMACK, Steve",0.347
114,House,21503,AR,200,"HILL, French",0.435
114,House,21563,AR,200,"WESTERMAN, Bruce",0.544
114,House,15448,CA,100,"PELOSI, Nancy",-0.489
114,House,15621,CA,200,"ROHRABACHER, Dana",0.626
114,House,20103,CA,100,"HONDA, Mike",-0.529
114,House,20104,CA,100,"SCHIFF, Adam",-0.352
114,House,20107,CA,200,"ISSA, Darrell",0.476
114,House,20108,CA,100,"DAVIS, Susan A.",-0.343
114,House,20307,CA,200,"NUNES, Devin",0.45
114,House,20310,CA,100,"SÁNCHEZ, Linda T.",-0.507
114,House,20501,CA,100,"COSTA, Jim",-0.199
114,House,20538,CA,100,"MATSUI, Doris",-0.433
114,House,20702,CA,100,"MCNERNEY, Jerry",-0.263
114,House,20703,CA,200,"MCCARTHY, Kevin",0.453
114,House,20762,CA,100,"SPEIER, Karen Lorraine Jacqueline (Jackie)",-0.381
114,House,20903,CA,200,"McCLINTOCK, Tom",0.671
114,House,20955,CA,100,"CHU, Judy",-0.479
114,House,20958,CA,100,"GARAMENDI, John",-0.312
114,House,20963,CA,200,"HUNTER, Duncan Duane",0.539
114,House,21109,CA,200,"DENHAM, Jeff",0.306
114,House,21110,CA,100,"BASS, Karen",-0.584
114,House,21195,CA,100,"HAHN, Janice",-0.39
114,House,21302,CA,200,"LAMALFA, Doug",0.542
114,House,21303,CA,100,"HUFFMAN, Jared",-0.432
114,House,21304,CA,100,"BERA, Ami",-0.247
114,House,21305,CA,200,"COOK, Paul",0.372
114,House,21306,CA,100,"SWALWELL, Eric",-0.355
114,House,21307,CA,200,"VALADAO, David G.",0.256
114,House,21308,CA,100,"BROWNLEY, Julia",-0.306
114,House,21309,CA,100,"CÁRDENAS, Tony",-0.39
114,House,21311,CA,100,"RUIZ, Raul",-0.262
114,House,21312,CA,100,"TAKANO, Mark",-0.457
114,House,21313,CA,100,"LOWENTHAL, Alan",-0.449
114,House,21314,CA,100,"VARGAS, Juan",-0.399
114,House,21315,CA,100,"PETERS, Scott",-0.194
114,House,21504,CA,100,"DESAULNIER, Mark James",-0.508
114,House,21505,CA,200,"KNIGHT, Steve",0.397
114,House,21506,CA,100,"AGUILAR, Peter Rey",-0.328
114,House,21507,CA,100,"LIEU, Ted",-0.369
114,House,21508,CA,100,"TORRES, Norma Judith",-0.365
114,House,21509,CA,200,"WALTERS, Mimi",0.433
114,House,29106,CA,100,"WATERS, Maxine",-0.656
114,House,29312,CA,100,"ESHOO, Anna Georges",-0.379
114,House,29313,CA,100,"FARR, Sam",-0.455
114,House,29316,CA,100,"BECERRA, Xavier",-0.512
114,House,29317,CA,100,"ROYBAL-ALLARD, Lucille",-0.469
114,House,29321,CA,200,"ROYCE, Edward Randall",0.657
114,House,29323,CA,200,"CALVERT, Ken",0.34
114,House,29504,CA,100,"LOFGREN, Zoe",-0.396
114,House,29707,CA,100,"SHERMAN, Brad",-0.345
114,House,29709,CA,100,"SANCHEZ, Loretta",-0.367
114,House,29774,CA,100,"CAPPS, Lois",-0.389
114,House,29778,CA,100,"LEE, Barbara",-0.676
114,House,29901,CA,100,"THOMPSON, Michael",-0.392
114,House,29903,CA,100,"NAPOLITANO, Grace Flores",-0.448
114,House,20704,CO,200,"LAMBORN, Doug",0.665
114,House,20705,CO,100,"PERLMUTTER, Ed",-0.282
114,House,20904,CO,100,"POLIS, Jared",-0.278
114,House,20906,CO,200,"COFFMAN, Mike",0.492
114,House,21111,CO,200,"TIPTON, Scott",0.451
114,House,21510,CO,200,"BUCK, Kenneth Robert",0.655
114,House,29710,CO,100,"DEGETTE, Diana",-0.431
114,House,20706,CT,100,"COURTNEY, Joe",-0.336
114,House,20907,CT,100,"HIMES, James A.",-0.24
114,House,21316,CT,100,"ESTY, Elizabeth",-0.315
114,House,29109,CT,100,"DeLAURO, Rosa L.",-0.414
114,House,29908,CT,100,"LARSON, John B.",-0.396
114,House,21113,DE,100,"CARNEY, John C., Jr.",-0.256
114,House,15634,FL,200,"ROS-LEHTINEN, Ileana",0.244
114,House,20110,FL,200,"MILLER, Jefferson B. (Jeff)",0.633
114,House,20111,FL,200,"CRENSHAW, Ander",0.333
114,House,20316,FL,200,"DIAZ-BALART, Mario",0.282
114,House,20504,FL,100,"WASSERMAN SCHULTZ, Debbie",-0.413
114,House,20708,FL,100,"CASTOR, Kathy",-0.434
114,House,20709,FL,200,"BUCHANAN, Vernon G.",0.362
114,House,20758,FL,200,"BILIRAKIS, Gus",0.424
114,House,20908,FL,100,"GRAYSON, Alan",-0.363
114,House,20909,FL,200,"POSEY, Bill",0.533
114,House,20910,FL,200,"ROONEY, Thomas J.",0.458
114,House,20959,FL,100,"DEUTCH, Theodore E. (Ted)",-0.401
114,House,21115,FL,200,"NUGENT, Richard",0.483
114,House,21116,FL,200,"WEBSTER, Daniel A.",0.524
114,House,21117,FL,200,"ROSS, Dennis",0.531
114,House,21118,FL,100,"WILSON, Frederica",-0.476
114,House,21317,FL,200,"YOHO, Ted",0.704
114,House,21318,FL,200,"DESANTIS, Ron",0.663
114,House,21319,FL,100,"MURPHY, Patrick",-0.186
114,House,21321,FL,100,"FRANKEL, Lois",-0.396
114,House,21377,FL,200,"CLAWSON, Curt",0.626
114,House,21401,FL,200,"JOLLY, David W.",0.23
114,House,21511,FL,100,"GRAHAM, Gwendolyn (Gwen)",-0.233
114,House,21512,FL,200,"CURBELO, Carlos",0.211
114,House,29328,FL,100,"BROWN, Corrine",-0.429
114,House,29331,FL,200,"MICA, John L.",0.453
114,House,29337,FL,100,"HASTINGS, Alcee Lamar",-0.564
114,House,15431,GA,100,"LEWIS, John R.",-0.589
114,House,20321,GA,100,"SCOTT, David",-0.305
114,House,20505,GA,200,"PRICE, Tom",0.644
114,House,20506,GA,200,"WESTMORELAND, Lynn A.",0.672
114,House,20712,GA,100,"JOHNSON, Hank",-0.479
114,House,20962,GA,200,"GRAVES, Tom",0.716
114,House,21122,GA,200,"WOODALL, Rob",0.593
114,House,21123,GA,200,"SCOTT, Austin",0.538
114,House,21323,GA,200,"COLLINS, Doug",0.61
114,House,21513,GA,200,"CARTER, Buddy",0.555
114,House,21514,GA,200,"HICE, Jody Brownlow",0.797
114,House,21515,GA,200,"LOUDERMILK, Barry D.",0.677
114,House,21516,GA,200,"ALLEN, Rick W.",0.691
114,House,29339,GA,100,"BISHOP, Sanford Dixon, Jr.",-0.289
114,House,21124,HI,100,"HANABUSA, Colleen",-0.37
114,House,21324,HI,100,"GABBARD, Tulsi",-0.274
114,House,21517,HI,100,"TAKAI, Mark",-0.363
114,House,21125,ID,200,"LABRADOR, Raúl R.",0.735
114,House,29910,ID,200,"SIMPSON, Michael K.",0.296
114,House,20508,IL,100,"LIPINSKI, Daniel",-0.227
114,House,20715,IL,200,"ROSKAM, Peter",0.429
114,House,20749,IL,100,"FOSTER, Bill",-0.238
114,House,20914,IL,200,"SCHOCK, Aaron",0.311
114,House,20954,IL,100,"QUIGLEY, Mike",-0.325
114,House,21128,IL,200,"KINZINGER, Adam",0.234
114,House,21129,IL,200,"HULTGREN, Randy",0.49
114,House,21325,IL,100,"DUCKWORTH, Tammy",-0.346
114,House,21328,IL,200,"DAVIS, Rodney",0.279
114,House,21329,IL,100,"BUSTOS, Cheri",-0.239
114,House,21371,IL,100,"KELLY, Robin L.",-0.474
114,House,21518,IL,200,"DOLD, Robert",0.176
114,House,21519,IL,200,"BOST, Mike",0.402
114,House,21562,IL,200,"LAHOOD, Darin",0.461
114,House,29346,IL,100,"RUSH, Bobby L.",-0.479
114,House,29348,IL,100,"GUTIÉRREZ, Luis V.",-0.487
114,House,29717,IL,100,"DAVIS, Danny K.",-0.487
114,House,29718,IL,200,"SHIMKUS, John M.",0.375
114,House,29911,IL,100,"SCHAKOWSKY, Janice D.",-0.602
114,House,15124,IN,100,"VISCLOSKY, Peter",-0.402
114,House,20757,IN,100,"CARSON, André",-0.434
114,House,21100,IN,200,"STUTZMAN, Marlin",0.718
114,House,21131,IN,200,"ROKITA, Todd",0.602
114,House,21132,IN,200,"BUCSHON, Larry",0.38
114,House,21133,IN,200,"YOUNG, Todd",0.444
114,House,21330,IN,200,"WALORSKI, Jackie",0.436
114,House,21331,IN,200,"BROOKS, Susan",0.352
114,House,21332,IN,200,"MESSER, Luke",0.563
114,House,20325,IA,200,"KING, Steve",0.613
114,House,20720,IA,100,"LOEBSACK, Dave",-0.276
114,House,21520,IA,200,"BLUM, Rod",0.527
114,House,21521,IA,200,"YOUNG, David",0.442
114,House,20915,KS,200,"JENKINS, Lynn",0.523
114,House,21134,KS,200,"HUELSKAMP, Tim",0.744
114,House,21135,KS,200,"YODER, Kevin",0.558
114,House,21136,KS,200,"POMPEO, Mike",0.66
114,House,14854,KY,200,"ROGERS, Harold Dallas (Hal)",0.334
114,House,20723,KY,100,"YARMUTH, John",-0.378
114,House,20916,KY,200,"GUTHRIE, Brett",0.427
114,House,21333,KY,200,"BARR, Garland H. (Andy), IV",0.489
114,House,21565,KY,200,"COMER, James",0.592
114,House,29525,KY,200,"WHITFIELD, Wayne Edward (Ed)",0.303
114,House,31102,KY,200,"MASSIE, Thomas",0.658
114,House,20514,LA,200,"BOUSTANY, Charles W.",0.392
114,House,20759,LA,200,"SCALISE, Steve",0.559
114,House,20918,LA,200,"FLEMING, John",0.59
114,House,21137,LA,100,"RICHMOND, Cedric",-0.486
114,House,21522,LA,200,"ABRAHAM, Ralph",0.541
114,House,21523,LA,200,"GRAVES, Garret",0.425
114,House,20920,ME,100,"PINGREE, Chellie",-0.423
114,House,21524,ME,200,"POLIQUIN, Bruce Lee",0.36
114,House,14873,MD,100,"HOYER, Steny Hamilton",-0.381
114,House,20329,MD,100,"RUPPERSBERGER, C. A. Dutch",-0.299
114,House,20330,MD,100,"VAN HOLLEN, Christopher",-0.399
114,House,20724,MD,100,"SARBANES, John",-0.466
114,House,20763,MD,100,"EDWARDS, Donna F.",-0.562
114,House,21139,MD,200,"HARRIS, Andy",0.676
114,House,21334,MD,100,"DELANEY, John",-0.276
114,House,29587,MD,100,"CUMMINGS, Elijah Eugene",-0.438
114,House,15616,MA,100,"NEAL, Richard Edmund",-0.417
114,House,20119,MA,100,"LYNCH, Stephen F.",-0.342
114,House,20754,MA,100,"TSONGAS, Nicola S. (Niki)",-0.396
114,House,21140,MA,100,"KEATING, William R.",-0.329
114,House,21335,MA,100,"KENNEDY, Joseph P. III",-0.421
114,House,21375,MA,100,"CLARK, Katherine M.",-0.478
114,House,21525,MA,100,"MOULTON, Seth",-0.286
114,House,29729,MA,100,"McGOVERN, James P.",-0.538
114,House,29919,MA,100,"CAPUANO, Michael Everett",-0.58
114,House,10713,MI,100,"CONYERS, John, Jr.",-0.658
114,House,15033,MI,100,"LEVIN, Sander Martin",-0.379
114,House,15446,MI,200,"UPTON, Frederick Stephen",0.32
114,House,20331,MI,200,"MILLER, Candice S.",0.343
114,House,20725,MI,200,"WALBERG, Tim",0.498
114,House,21141,MI,200,"BENISHEK, Dan",0.491
114,House,21142,MI,200,"HUIZENGA, Bill",0.531
114,House,21143,MI,200,"AMASH, Justin",0.654
114,House,21372,MI,100,"KILDEE, Dan",-0.359
114,House,21526,MI,200,"MOOLENAAR, John",0.447
114,House,21527,MI,200,"BISHOP, Michael Dean",0.451
114,House,21528,MI,200,"TROTT, David A.",0.369
114,House,21529,MI,100,"DINGELL, Debbie",-0.398
114,House,21530,MI,100,"LAWRENCE, Brenda L",-0.448
114,House,14263,MN,100,"NOLAN, Richard Michael",-0.372
114,House,20122,MN,100,"MCCOLLUM, Betty",-0.419
114,House,20333,MN,200,"KLINE, John",0.49
114,House,20726,MN,100,"WALZ, Tim",-0.275
114,House,20727,MN,100,"ELLISON, Keith",-0.537
114,House,20924,MN,200,"PAULSEN, Erik",0.402
114,House,21531,MN,200,"EMMER, Thomas Earl, II",0.468
114,House,29127,MN,100,"PETERSON, Collin Clark",-0.148
114,House,20925,MS,200,"HARPER, Gregg",0.384
114,House,21147,MS,200,"NUNNELEE, Alan",0.488
114,House,21148,MS,200,"PALAZZO, Steven",0.535
114,House,21561,MS,200,"KELLY, Trent",0.637
114,House,29368,MS,100,"THOMPSON, Bennie",-0.519
114,House,20124,MO,200,"GRAVES, Samuel",0.449
114,House,20147,MO,100,"CLAY, William Lacy, Jr.",-0.481
114,House,20517,MO,100,"CLEAVER, Emanuel, II",-0.454
114,House,20926,MO,200,"LUETKEMEYER, Blaine",0.45
114,House,21149,MO,200,"HARTZLER, Vicky",0.478
114,House,21150,MO,200,"LONG, Billy",0.544
114,House,21337,MO,200,"WAGNER, Ann",0.392
114,House,21373,MO,200,"SMITH, Jason",0.577
114,House,21532,MT,200,"ZINKE, Ryan",0.443
114,House,20518,NE,200,"FORTENBERRY, Jeff",0.304
114,House,20729,NE,200,"SMITH, Adrian",0.509
114,House,21533,NE,100,"ASHFORD, John Bradley",-0.185
114,House,20927,NV,100,"TITUS, Alice (Dina)",-0.297
114,House,21151,NV,200,"HECK, Joe",0.324
114,House,21196,NV,200,"AMODEI, Mark E.",0.384
114,House,21534,NV,200,"HARDY, Cresent Leo",0.353
114,House,21340,NH,100,"KUSTER, Ann McLane",-0.264
114,House,21535,NH,200,"GUINTA, Frank",0.427
114,House,14863,NJ,200,"SMITH, Christopher Henry",0.184
114,House,15454,NJ,100,"PALLONE, Frank, Jr.",-0.402
114,House,20336,NJ,200,"GARRETT, Scott",0.688
114,House,20542,NJ,100,"SIRES, Albio",-0.404
114,House,20929,NJ,200,"LANCE, Leonard",0.329
114,House,21536,NJ,100,"NORCROSS, Donald",-0.422
114,House,21537,NJ,200,"MacARTHUR, Thomas Charles",0.206
114,House,21538,NJ,100,"WATSON COLEMAN, Bonnie",-0.593
114,House,29539,NJ,200,"LoBIONDO, Frank A.",0.211
114,House,29541,NJ,200,"FRELINGHUYSEN, Rodney P.",0.292
114,House,29741,NJ,100,"PASCRELL, William J., Jr.",-0.369
114,House,31103,NJ,100,"PAYNE, Donald, Jr.",-0.52
114,House,20337,NM,200,"PEARCE, Stevan",0.472
114,House,20932,NM,100,"LUJÁN, Ben Ray",-0.381
114,House,21341,NM,100,"LUJAN GRISHAM, Michelle",-0.313
114,House,13035,NY,100,"RANGEL, Charles B.",-0.514
114,House,15444,NY,100,"SLAUGHTER, Louise McIntosh",-0.465
114,House,15603,NY,100,"ENGEL, Eliot Lance",-0.408
114,House,15612,NY,100,"LOWEY, Nita M.",-0.389
114,House,20129,NY,100,"ISRAEL, Steve",-0.334
114,House,20519,NY,100,"HIGGINS, Brian",-0.348
114,House,20733,NY,100,"CLARKE, Yvette Diane",-0.608
114,House,20934,NY,100,"TONKO, Paul",-0.416
114,House,21101,NY,200,"REED, Thomas W., II",0.269
114,House,21156,NY,200,"GIBSON, Christopher",0.203
114,House,21157,NY,200,"HANNA, Richard",0.215
114,House,21342,NY,100,"MENG, Grace",-0.371
114,House,21343,NY,100,"JEFFRIES, Hakeem",-0.483
114,House,21344,NY,100,"MALONEY, Sean Patrick",-0.239
114,House,21345,NY,200,"COLLINS, Chris",0.357
114,House,21539,NY,200,"ZELDIN, Lee M",0.397
114,House,21540,NY,100,"RICE, Kathleen Maura",-0.28
114,House,21541,NY,200,"STEFANIK, Elise M.",0.308
114,House,21542,NY,200,"KATKO, John",0.185
114,House,21560,NY,200,"DONOVAN, Daniel M., Jr.",0.227
114,House,29134,NY,100,"SERRANO, José E.",-0.491
114,House,29375,NY,200,"KING, Peter T.",0.259
114,House,29377,NY,100,"NADLER, Jerrold Lewis",-0.507
114,House,29378,NY,100,"VELÁZQUEZ, Nydia M.",-0.546
114,House,29379,NY,100,"MALONEY, Carolyn Bosher",-0.387
114,House,29776,NY,100,"MEEKS, Gregory W.",-0.415
114,House,29925,NY,100,"CROWLEY, Joseph",-0.412
114,House,15438,NC,100,"PRICE, David Eugene",-0.343
114,House,20340,NC,100,"BUTTERFIELD, George Kenneth, Jr. (G.K.)",-0.404
114,House,20521,NC,200,"FOXX, Virginia Ann",0.624
114,House,20522,NC,200,"McHENRY, Patrick T.",0.524
114,House,21159,NC,200,"ELLMERS, Renee",0.406
114,House,21346,NC,200,"HUDSON, Richard",0.524
114,House,21347,NC,200,"PITTENGER, Robert",0.561
114,House,21348,NC,200,"MEADOWS, Mark",0.605
114,House,21349,NC,200,"HOLDING, George E.B.",0.604
114,House,21543,NC,200,"WALKER, Bradley Mark",0.641
114,House,21544,NC,200,"ROUZER, David",0.567
114,House,21545,NC,100,"ADAMS, Alma",-0.463
114,House,29546,NC,200,"JONES, Walter Beaman, Jr.",0.244
114,House,21350,ND,200,"CRAMER, Kevin",0.401
114,House,15029,OH,100,"KAPTUR, Marcia Carolyn (Marcy)",-0.341
114,House,20130,OH,200,"TIBERI, Patrick (Pat)",0.386
114,House,20342,OH,200,"TURNER, Michael R.",0.265
114,House,20343,OH,100,"RYAN, Timothy J.",-0.402
114,House,20738,OH,200,"JORDAN, Jim",0.711
114,House,20755,OH,200,"LATTA, Robert E.",0.508
114,House,20941,OH,100,"FUDGE, Marcia L.",-0.581
114,House,21162,OH,200,"JOHNSON, Bill",0.436
114,House,21163,OH,200,"STIVERS, Steve",0.3
114,House,21164,OH,200,"RENACCI, Jim",0.387
114,House,21165,OH,200,"GIBBS, Bob",0.484
114,House,21351,OH,200,"WENSTRUP, Brad",0.527
114,House,21352,OH,100,"BEATTY, Joyce",-0.44
114,House,21353,OH,200,"JOYCE, David",0.25
114,House,21564,OH,200,"DAVIDSON, Warren",0.648
114,House,29137,OH,200,"BOEHNER, John Andrew",0.513
114,House,29550,OH,200,"CHABOT, Steve",0.542
114,House,20344,OK,200,"COLE, Tom",0.323
114,House,21354,OK,200,"BRIDENSTINE, Jim",0.689
114,House,21355,OK,200,"MULLIN, Markwayne",0.531
114,House,21546,OK,200,"RUSSELL, Steve",0.473
114,House,29393,OK,200,"LUCAS, Frank D.",0.361
114,House,15410,OR,100,"DeFAZIO, Peter Anthony",-0.427
114,House,20944,OR,100,"SCHRADER, Kurt",-0.182
114,House,21198,OR,100,"BONAMICI, Suzanne",-0.4
114,House,29588,OR,100,"BLUMENAUER, Earl",-0.426
114,House,29932,OR,200,"WALDEN, Greg",0.333
114,House,20134,PA,200,"SHUSTER, William (Bill)",0.374
114,House,20346,PA,200,"MURPHY, Timothy",0.258
114,House,20524,PA,200,"FITZPATRICK, Michael G.",0.202
114,House,20526,PA,200,"DENT, Charles W.",0.244
114,House,20946,PA,200,"THOMPSON, Glenn",0.335
114,House,21167,PA,200,"KELLY, Mike",0.379
114,House,21168,PA,200,"MEEHAN, Patrick",0.22
114,House,21170,PA,200,"MARINO, Thomas A.",0.352
114,House,21171,PA,200,"BARLETTA, Lou",0.278
114,House,21356,PA,200,"PERRY, Scott",0.685
114,House,21357,PA,200,"ROTHFUS, Keith",0.498
114,House,21358,PA,100,"CARTWRIGHT, Matt",-0.344
114,House,21547,PA,200,"COSTELLO, Ryan",0.217
114,House,21548,PA,100,"BOYLE, Brendan Francis",-0.38
114,House,21566,PA,100,"EVANS, Dwight",-0.472
114,House,29559,PA,100,"FATTAH, Chaka",-0.472
114,House,29561,PA,100,"DOYLE, Michael F.",-0.331
114,House,29752,PA,200,"PITTS, Joseph R.",0.538
114,House,29777,PA,100,"BRADY, Robert A.",-0.484
114,House,20136,RI,100,"LANGEVIN, James",-0.375
114,House,21172,RI,100,"CICILLINE, David N.",-0.389
114,House,20138,SC,200,"WILSON, Joe",0.529
114,House,21174,SC,200,"DUNCAN, Jeff",0.695
114,House,21175,SC,200,"GOWDY, Trey",0.655
114,House,21176,SC,200,"MULVANEY, Mick",0.75
114,House,21359,SC,200,"RICE, Tom",0.558
114,House,29565,SC,200,"SANFORD, Mark",0.686
114,House,39301,SC,100,"CLYBURN, James Enos",-0.466
114,House,21177,SD,200,"NOEM, Kristi",0.398
114,House,15019,TN,100,"COOPER, James Hayes Shofner",-0.164
114,House,15455,TN,200,"DUNCAN, John J., Jr.",0.604
114,House,20351,TN,200,"BLACKBURN, Marsha",0.632
114,House,20748,TN,100,"COHEN, Stephen",-0.389
114,House,20947,TN,200,"ROE, David P. (Phil)",0.486
114,House,21178,TN,200,"FLEISCHMANN, Chuck",0.432
114,House,21179,TN,200,"DESJARLAIS, Scott",0.578
114,House,21180,TN,200,"BLACK, Diane",0.58
114,House,21181,TN,200,"FINCHER, Stephen Lee",0.526
114,House,15085,TX,200,"BARTON, Joe Linus",0.528
114,House,15445,TX,200,"SMITH, Lamar Seeligson",0.425
114,House,20139,TX,200,"CULBERSON, John",0.503
114,House,20352,TX,200,"HENSARLING, Jeb",0.703
114,House,20353,TX,200,"NEUGEBAUER, Randy",0.628
114,House,20355,TX,200,"BURGESS, Michael C.",0.565
114,House,20356,TX,200,"CARTER, John R.",0.487
114,House,20527,TX,200,"GOHMERT, Louie",0.644
114,House,20528,TX,200,"POE, Ted",0.594
114,House,20529,TX,100,"GREEN, Al",-0.448
114,House,20530,TX,200,"MCCAUL, Michael T.",0.41
114,House,20531,TX,200,"CONAWAY, K. Michael",0.593
114,House,20532,TX,200,"MARCHANT, Kenny",0.6
114,House,20533,TX,100,"CUELLAR, Henry",-0.225
114,House,20948,TX,200,"OLSON, Pete",0.548
114,House,21182,TX,200,"FLORES, Bill",0.572
114,House,21184,TX,200,"FARENTHOLD, Blake",0.548
114,House,21360,TX,200,"WEBER, Randy",0.72
114,House,21361,TX,100,"O'ROURKE, Beto",-0.304
114,House,21362,TX,100,"CASTRO, Joaquin",-0.402
114,House,21364,TX,200,"WILLIAMS, Roger",0.593
114,House,21365,TX,100,"VEASEY, Marc",-0.409
114,House,21366,TX,100,"VELA, Filemon",-0.311
114,House,21549,TX,200,"RATCLIFFE, John",0.693
114,House,21550,TX,200,"HURD, William Ballard",0.287
114,House,21551,TX,200,"BABIN, Brian",0.708
114,House,29143,TX,200,"JOHNSON, Sam",0.61
114,House,29571,TX,100,"DOGGETT, Lloyd Alton, II",-0.403
114,House,29572,TX,200,"THORNBERRY, William McClellan (Mac)",0.525
114,House,29573,TX,100,"JACKSON LEE, Sheila",-0.459
114,House,29759,TX,200,"SESSIONS, Pete",0.584
114,House,29760,TX,200,"BRADY, Kevin Patrick",0.52
114,House,29762,TX,200,"GRANGER, Kay",0.403
114,House,29763,TX,100,"HINOJOSA, Rubén",-0.34
114,House,39304,TX,100,"GREEN, Raymond Eugene (Gene)",-0.324
114,House,39305,TX,100,"JOHNSON, Eddie Bernice",-0.485
114,House,20357,UT,200,"BISHOP, Robert (Rob)",0.537
114,House,20949,UT,200,"CHAFFETZ, Jason",0.647
114,House,21367,UT,200,"STEWART, Chris",0.499
114,House,21552,UT,200,"LOVE, Ludmya Bourdeau (Mia)",0.542
114,House,20750,VT,100,"WELCH, Peter",-0.399
114,House,20143,VA,200,"FORBES, J. Randy",0.407
114,House,20756,VA,200,"WITTMAN, Robert J.",0.447
114,House,20952,VA,100,"CONNOLLY, Gerald E. (Gerry)",-0.309
114,House,21185,VA,200,"RIGELL, E. Scott",0.405
114,House,21186,VA,200,"HURT, Robert",0.568
114,House,21191,VA,200,"GRIFFITH, H. Morgan",0.51
114,House,21553,VA,200,"BRAT, David A.",0.829
114,House,21554,VA,100,"BEYER, Donald Sternoff Jr.",-0.394
114,House,21555,VA,200,"COMSTOCK, Barbara J.",0.276
114,House,39307,VA,100,"SCOTT, Robert C.",-0.451
114,House,39308,VA,200,"GOODLATTE, Robert William",0.496
114,House,15613,WA,100,"MCDERMOTT, James A.",-0.666
114,House,20145,WA,100,"LARSEN, Richard Ray (Rick)",-0.365
114,House,20535,WA,200,"MCMORRIS RODGERS, Cathy",0.436
114,House,20536,WA,200,"REICHERT, David G.",0.224
114,House,21187,WA,200,"HERRERA BEUTLER, Jaime",0.336
114,House,21368,WA,100,"KILMER, Derek",-0.316
114,House,21369,WA,100,"HECK, Denny",-0.312
114,House,21556,WA,200,"NEWHOUSE, Daniel Milton",0.317
114,House,29768,WA,100,"SMITH, Adam",-0.291
114,House,31101,WA,100,"DELBENE, Suzan K.",-0.296
114,House,21188,WV,200,"McKINLEY, David",0.3
114,House,21557,WV,200,"MOONEY, Alex X.",0.568
114,House,21558,WV,200,"JENKINS, Evan H.",0.315
114,House,14657,WI,200,"SENSENBRENNER, Frank James, Jr.",0.638
114,House,20537,WI,100,"MOORE, Gwendolynne S. (Gwen)",-0.52
114,House,21189,WI,200,"DUFFY, Sean",0.511
114,House,21190,WI,200,"RIBBLE, Reid",0.603
114,House,21370,WI,100,"POCAN, Mark",-0.521
114,House,21559,WI,200,"GROTHMAN, Glenn",0.601
114,House,29769,WI,100,"KIND, Ron",-0.26
